-0.0234375	121202.627	Raw
-0.0234375	121202.627	Raw
-0.0234375	121202.643	Raw
-0.0234375	121202.643	Raw
-0.0205078125	121202.658	Raw
0.005859375	121202.674	Raw
0.0556640625	121202.690	Raw
0.0439453125	121202.690	Raw
0.111328125	121202.705	Raw
0.0791015625	121202.705	Raw
0.0498046875	121202.721	Raw
-0.017578125	121202.736	Raw
-0.0673828125	121202.752	Raw
-0.0849609375	121202.752	Raw
-0.0908203125	121202.768	Raw
-0.1259765625	121202.768	Raw
-0.1435546875	121202.783	Raw
0.3017578125	121202.799	Raw
0.9462890625	121202.814	Raw
1.125	121202.830	Raw
-0.0908203125	121202.830	Raw
-0.5009765625	121202.830	Raw
-0.375	121202.846	Raw
-0.3369140625	121202.861	Raw
-0.3134765625	121202.861	Raw
-0.2783203125	121202.877	Raw
-0.24609375	121202.877	Raw
-0.216796875	121202.908	Raw
-0.1904296875	121202.908	Raw
-0.1669921875	121202.924	Raw
-0.1435546875	121202.924	Raw
-0.123046875	121202.924	Raw
-0.099609375	121202.955	Raw
-0.0791015625	121202.955	Raw
-0.064453125	121202.970	Raw
-0.0556640625	121202.986	Raw
-0.0439453125	121202.986	Raw
-0.0263671875	121203.002	Raw
-0.005859375	121203.017	Raw
0.0087890625	121203.017	Raw
0.0322265625	121203.017	Raw
0.0439453125	121203.033	Raw
0.05859375	121203.048	Raw
0.0673828125	121203.048	Raw
0.0732421875	121203.064	Raw
0.0732421875	121203.064	Raw
0.0732421875	121203.080	Raw
0.046875	121203.095	Raw
0.0087890625	121203.095	Raw
-0.0146484375	121203.095	Raw
-0.0322265625	121203.126	Raw
-0.046875	121203.126	Raw
-0.0439453125	121203.142	Raw
-0.0380859375	121203.142	Raw
-0.0380859375	121203.158	Raw
-0.03515625	121203.173	Raw
-0.0205078125	121203.173	Raw
-0.0146484375	121203.189	Raw
-0.017578125	121203.189	Raw
-0.0087890625	121203.204	Raw
-0.005859375	121203.220	Raw
-0.0087890625	121203.220	Raw
-0.01171875	121203.236	Raw
-0.0146484375	121203.251	Raw
-0.0234375	121203.267	Raw
-0.0263671875	121203.282	Raw
-0.0322265625	121203.298	Raw
-0.03515625	121203.314	Raw
-0.03515625	121203.345	Raw
-0.0380859375	121203.345	Raw
-0.0322265625	121203.345	Raw
-0.0322265625	121203.376	Raw
-0.03515625	121203.376	Raw
-0.0234375	121203.376	Raw
-0.0146484375	121203.392	Raw
0.0380859375	121203.407	Raw
0.0234375	121203.423	Raw
0.0966796875	121203.423	Raw
0.0703125	121203.438	Raw
0.0439453125	121203.438	Raw
-0.017578125	121203.454	Raw
-0.064453125	121203.532	Raw
-0.08203125	121203.532	Raw
-0.08203125	121203.548	Raw
-0.1083984375	121203.563	Raw
-0.1728515625	121203.563	Raw
0.1728515625	121203.579	Raw
0.814453125	121203.579	Raw
1.212890625	121203.579	Raw
0.1201171875	121203.594	Raw
-0.439453125	121203.594	Raw
-0.3779296875	121203.610	Raw
-0.333984375	121203.626	Raw
-0.310546875	121203.626	Raw
-0.2841796875	121203.626	Raw
-0.2490234375	121203.641	Raw
-0.2138671875	121203.641	Raw
-0.1904296875	121203.657	Raw
-0.1640625	121203.672	Raw
-0.140625	121203.672	Raw
-0.1201171875	121203.688	Raw
-0.1025390625	121203.688	Raw
-0.08203125	121203.704	Raw
-0.0673828125	121203.704	Raw
-0.0498046875	121203.719	Raw
-0.0380859375	121203.719	Raw
-0.0205078125	121203.735	Raw
0	121203.735	Raw
0.017578125	121203.750	Raw
0.029296875	121203.750	Raw
0.046875	121203.766	Raw
0.05859375	121203.782	Raw
0.0673828125	121203.782	Raw
0.0703125	121203.797	Raw
0.0732421875	121203.797	Raw
0.0703125	121203.797	Raw
0.0439453125	121203.828	Raw
0.017578125	121203.828	Raw
-0.005859375	121203.828	Raw
-0.0205078125	121203.828	Raw
-0.0263671875	121203.844	Raw
-0.0380859375	121203.860	Raw
-0.0322265625	121203.860	Raw
-0.029296875	121203.860	Raw
-0.0263671875	121203.860	Raw
-0.0146484375	121203.875	Raw
-0.01171875	121203.875	Raw
-0.005859375	121203.891	Raw
0	121203.906	Raw
-0.0029296875	121203.906	Raw
-0.01171875	121203.922	Raw
-0.0146484375	121203.922	Raw
-0.01171875	121203.938	Raw
-0.0205078125	121203.953	Raw
-0.0234375	121203.953	Raw
-0.029296875	121203.984	Raw
-0.03515625	121203.984	Raw
-0.0380859375	121204.000	Raw
-0.0380859375	121204.016	Raw
-0.0380859375	121204.016	Raw
-0.0322265625	121204.031	Raw
-0.017578125	121204.031	Raw
0.0380859375	121204.047	Raw
0.0234375	121204.047	Raw
0.0849609375	121204.062	Raw
0.052734375	121204.078	Raw
0.0322265625	121204.094	Raw
-0.0322265625	121204.094	Raw
-0.08203125	121204.109	Raw
-0.09375	121204.109	Raw
-0.0908203125	121204.125	Raw
-0.1083984375	121204.125	Raw
-0.1669921875	121204.140	Raw
0.1845703125	121204.156	Raw
0.837890625	121204.156	Raw
1.2099609375	121204.187	Raw
0.0908203125	121204.187	Raw
-0.41015625	121204.187	Raw
-0.3515625	121204.203	Raw
-0.3251953125	121204.218	Raw
-0.3046875	121204.234	Raw
-0.2783203125	121204.234	Raw
-0.2490234375	121204.234	Raw
-0.205078125	121204.250	Raw
-0.1845703125	121204.265	Raw
-0.1640625	121204.265	Raw
-0.1435546875	121204.296	Raw
-0.123046875	121204.296	Raw
-0.09375	121204.296	Raw
-0.08203125	121204.312	Raw
-0.0615234375	121204.328	Raw
-0.0498046875	121204.343	Raw
-0.0380859375	121204.343	Raw
-0.0205078125	121204.343	Raw
-0.0029296875	121204.374	Raw
0.01171875	121204.374	Raw
0.029296875	121204.390	Raw
0.0556640625	121204.390	Raw
0.0615234375	121204.406	Raw
0.0673828125	121204.406	Raw
0.0732421875	121204.421	Raw
0.08203125	121204.437	Raw
0.08203125	121204.437	Raw
0.0556640625	121204.452	Raw
0.0234375	121204.452	Raw
-0.0087890625	121204.468	Raw
-0.0205078125	121204.484	Raw
-0.0322265625	121204.499	Raw
-0.029296875	121204.515	Raw
-0.029296875	121204.515	Raw
-0.0234375	121204.530	Raw
-0.01171875	121204.530	Raw
-0.0029296875	121204.546	Raw
-0.0029296875	121204.546	Raw
0	121204.562	Raw
0.0029296875	121204.577	Raw
0	121204.593	Raw
-0.0087890625	121204.593	Raw
-0.0146484375	121204.608	Raw
-0.0205078125	121204.608	Raw
-0.0263671875	121204.624	Raw
-0.0263671875	121204.624	Raw
-0.029296875	121204.640	Raw
-0.029296875	121204.655	Raw
-0.029296875	121204.655	Raw
-0.0234375	121204.686	Raw
-0.0205078125	121204.702	Raw
-0.0087890625	121204.702	Raw
0.0263671875	121204.718	Raw
0.0380859375	121204.733	Raw
0.099609375	121204.733	Raw
0.0615234375	121204.749	Raw
0.0234375	121204.811	Raw
-0.0380859375	121204.811	Raw
-0.0849609375	121204.827	Raw
-0.08203125	121204.827	Raw
-0.08203125	121204.858	Raw
-0.123046875	121204.858	Raw
-0.123046875	121204.858	Raw
0.3662109375	121204.858	Raw
1.0283203125	121204.874	Raw
1.0634765625	121204.889	Raw
-0.15234375	121204.889	Raw
-0.5009765625	121204.889	Raw
-0.3720703125	121204.905	Raw
-0.3310546875	121204.905	Raw
-0.3046875	121204.920	Raw
-0.263671875	121204.920	Raw
-0.2373046875	121204.936	Raw
-0.2080078125	121204.936	Raw
-0.1845703125	121204.952	Raw
-0.1552734375	121204.952	Raw
-0.1318359375	121204.967	Raw
-0.10546875	121204.967	Raw
-0.099609375	121204.967	Raw
-0.076171875	121204.983	Raw
-0.0556640625	121204.983	Raw
-0.0439453125	121204.998	Raw
-0.0322265625	121204.998	Raw
-0.0146484375	121205.014	Raw
0	121205.014	Raw
0.0087890625	121205.030	Raw
0.0263671875	121205.045	Raw
0.0439453125	121205.045	Raw
0.0615234375	121205.061	Raw
0.0615234375	121205.076	Raw
0.0673828125	121205.076	Raw
0.0703125	121205.092	Raw
0.064453125	121205.108	Raw
0.046875	121205.108	Raw
0.0234375	121205.123	Raw
-0.0029296875	121205.123	Raw
-0.0234375	121205.139	Raw
-0.03515625	121205.154	Raw
-0.0380859375	121205.154	Raw
-0.029296875	121205.170	Raw
-0.0205078125	121205.186	Raw
-0.017578125	121205.201	Raw
-0.0029296875	121205.217	Raw
-0.005859375	121205.217	Raw
-0.0029296875	121205.232	Raw
-0.005859375	121205.232	Raw
0	121205.248	Raw
-0.01171875	121205.248	Raw
-0.0146484375	121205.264	Raw
-0.029296875	121205.295	Raw
-0.029296875	121205.295	Raw
-0.0234375	121205.310	Raw
-0.0263671875	121205.310	Raw
-0.0322265625	121205.326	Raw
-0.0263671875	121205.326	Raw
-0.0234375	121205.342	Raw
-0.0146484375	121205.342	Raw
0.0029296875	121205.342	Raw
0.0263671875	121205.373	Raw
0.0556640625	121205.373	Raw
0.08203125	121205.373	Raw
0.0556640625	121205.404	Raw
-0.005859375	121205.420	Raw
-0.0556640625	121205.435	Raw
-0.076171875	121205.435	Raw
-0.08203125	121205.435	Raw
-0.0908203125	121205.435	Raw
-0.1376953125	121205.451	Raw
-0.0205078125	121205.451	Raw
0.5625	121205.466	Raw
1.177734375	121205.466	Raw
0.7177734375	121205.498	Raw
-0.3837890625	121205.498	Raw
-0.5068359375	121205.529	Raw
-0.3544921875	121205.529	Raw
-0.3134765625	121205.529	Raw
-0.28125	121205.544	Raw
-0.2490234375	121205.747	Raw
-0.2255859375	121205.747	Raw
-0.1904296875	121205.763	Raw
-0.1611328125	121205.763	Raw
-0.146484375	121205.763	Raw
-0.1259765625	121205.763	Raw
-0.111328125	121205.763	Raw
-0.09375	121205.763	Raw
-0.0703125	121205.763	Raw
-0.046875	121205.763	Raw
-0.0380859375	121205.763	Raw
-0.0234375	121205.763	Raw
-0.005859375	121205.763	Raw
0.005859375	121205.763	Raw
0.017578125	121205.763	Raw
0.029296875	121205.763	Raw
0.0439453125	121205.763	Raw
0.0556640625	121205.763	Raw
0.0673828125	121205.763	Raw
0.0703125	121205.763	Raw
0.08203125	121205.763	Raw
0.064453125	121205.763	Raw
0.0439453125	121205.778	Raw
0.0146484375	121205.794	Raw
-0.005859375	121205.794	Raw
-0.0234375	121205.825	Raw
-0.0234375	121205.825	Raw
-0.0322265625	121205.841	Raw
-0.0234375	121205.841	Raw
-0.0205078125	121205.856	Raw
-0.01171875	121205.856	Raw
0	121205.888	Raw
-0.0087890625	121205.888	Raw
0.0029296875	121205.903	Raw
0.0029296875	121205.903	Raw
0	121205.934	Raw
-0.0087890625	121205.934	Raw
-0.017578125	121205.934	Raw
-0.0205078125	121205.950	Raw
-0.0205078125	121205.950	Raw
-0.029296875	121205.966	Raw
-0.0322265625	121205.966	Raw
-0.0380859375	121205.981	Raw
-0.029296875	121205.981	Raw
-0.03515625	121205.997	Raw
-0.0380859375	121205.997	Raw
-0.029296875	121206.012	Raw
-0.029296875	121206.028	Raw
-0.029296875	121206.075	Raw
-0.0322265625	121206.090	Raw
-0.0234375	121206.090	Raw
-0.01171875	121206.106	Raw
0.029296875	121206.106	Raw
0.03515625	121206.137	Raw
0.09375	121206.137	Raw
0.0556640625	121206.137	Raw
0.0205078125	121206.153	Raw
-0.03515625	121206.153	Raw
-0.076171875	121206.168	Raw
-0.08203125	121206.168	Raw
-0.076171875	121206.184	Raw
-0.1201171875	121206.184	Raw
-0.1201171875	121206.200	Raw
0.36328125	121206.200	Raw
1.013671875	121206.215	Raw
1.0869140625	121206.215	Raw
-0.181640625	121206.231	Raw
-0.515625	121206.231	Raw
-0.3837890625	121206.246	Raw
-0.3310546875	121206.262	Raw
-0.3046875	121206.262	Raw
-0.2783203125	121206.262	Raw
-0.24609375	121206.278	Raw
-0.2109375	121206.293	Raw
-0.1875	121206.293	Raw
-0.1611328125	121206.293	Raw
-0.1376953125	121206.309	Raw
-0.1201171875	121206.324	Raw
-0.1025390625	121206.340	Raw
-0.0791015625	121206.340	Raw
-0.0673828125	121206.356	Raw
-0.0498046875	121206.356	Raw
-0.0380859375	121206.371	Raw
-0.0234375	121206.371	Raw
-0.005859375	121206.387	Raw
0.0146484375	121206.402	Raw
0.03515625	121206.402	Raw
0.0498046875	121206.418	Raw
0.0703125	121206.434	Raw
0.0703125	121206.449	Raw
0.0703125	121206.465	Raw
0.0791015625	121206.465	Raw
0.064453125	121206.480	Raw
0.046875	121206.480	Raw
0.017578125	121206.496	Raw
-0.005859375	121206.496	Raw
-0.0322265625	121206.512	Raw
-0.041015625	121206.512	Raw
-0.0439453125	121206.543	Raw
-0.041015625	121206.543	Raw
-0.03515625	121206.558	Raw
-0.029296875	121206.558	Raw
-0.0234375	121206.574	Raw
-0.005859375	121206.574	Raw
0.0029296875	121206.590	Raw
0.0029296875	121206.605	Raw
0.0087890625	121206.605	Raw
0.0087890625	121206.621	Raw
0.0029296875	121206.636	Raw
-0.0029296875	121206.652	Raw
-0.017578125	121206.652	Raw
-0.0205078125	121206.652	Raw
-0.017578125	121206.668	Raw
-0.0205078125	121206.668	Raw
-0.0234375	121206.699	Raw
-0.029296875	121206.699	Raw
-0.03515625	121206.699	Raw
-0.0380859375	121206.730	Raw
-0.0322265625	121206.746	Raw
-0.0380859375	121206.746	Raw
-0.0380859375	121206.746	Raw
-0.029296875	121206.761	Raw
-0.0263671875	121206.792	Raw
-0.0234375	121206.808	Raw
-0.0234375	121206.808	Raw
-0.0205078125	121206.839	Raw
-0.0234375	121206.839	Raw
-0.0263671875	121206.855	Raw
-0.0263671875	121206.855	Raw
-0.0205078125	121206.870	Raw
-0.0234375	121206.870	Raw
-0.0205078125	121206.870	Raw
-0.017578125	121206.870	Raw
-0.0205078125	121206.886	Raw
-0.017578125	121206.886	Raw
-0.0146484375	121206.902	Raw
-0.0205078125	121206.902	Raw
-0.01171875	121206.933	Raw
-0.0205078125	121206.933	Raw
-0.005859375	121206.948	Raw
0.03515625	121206.948	Raw
0.0322265625	121206.948	Raw
0.0703125	121206.980	Raw
0.099609375	121206.980	Raw
0.0703125	121206.995	Raw
-0.0029296875	121206.995	Raw
-0.0380859375	121207.011	Raw
-0.0673828125	121207.026	Raw
-0.076171875	121207.026	Raw
-0.0908203125	121207.058	Raw
-0.15234375	121207.058	Raw
0.146484375	121207.073	Raw
0.7939453125	121207.073	Raw
1.2978515625	121207.089	Raw
0.2958984375	121207.089	Raw
-0.486328125	121207.104	Raw
-0.4248046875	121207.104	Raw
-0.3486328125	121207.120	Raw
-0.3193359375	121207.136	Raw
-0.287109375	121207.151	Raw
-0.2578125	121207.151	Raw
-0.22265625	121207.167	Raw
-0.1904296875	121207.167	Raw
-0.1728515625	121207.182	Raw
-0.1435546875	121207.198	Raw
-0.1259765625	121207.198	Raw
-0.1083984375	121207.214	Raw
-0.08203125	121207.229	Raw
-0.0615234375	121207.229	Raw
-0.052734375	121207.245	Raw
-0.0380859375	121207.260	Raw
-0.0234375	121207.260	Raw
-0.0087890625	121207.276	Raw
0.0087890625	121207.276	Raw
0.0263671875	121207.292	Raw
0.0498046875	121207.292	Raw
0.064453125	121207.370	Raw
0.08203125	121207.370	Raw
0.08203125	121207.385	Raw
0.08203125	121207.401	Raw
0.087890625	121207.416	Raw
0.0732421875	121207.416	Raw
0.0439453125	121207.432	Raw
0.0087890625	121207.432	Raw
-0.0205078125	121207.432	Raw
-0.03515625	121207.448	Raw
-0.0498046875	121207.463	Raw
-0.0498046875	121207.463	Raw
-0.0498046875	121207.479	Raw
-0.0439453125	121207.494	Raw
-0.029296875	121207.494	Raw
-0.017578125	121207.510	Raw
-0.005859375	121207.510	Raw
0.0029296875	121207.510	Raw
0.005859375	121207.526	Raw
0.0087890625	121207.526	Raw
0.0146484375	121207.526	Raw
0.01171875	121207.541	Raw
0.0087890625	121207.557	Raw
0.0029296875	121207.572	Raw
0	121207.572	Raw
-0.0029296875	121207.572	Raw
-0.0146484375	121207.588	Raw
-0.01171875	121207.588	Raw
-0.01171875	121207.588	Raw
-0.017578125	121207.604	Raw
-0.017578125	121207.619	Raw
-0.017578125	121207.619	Raw
-0.0146484375	121207.635	Raw
-0.01171875	121207.650	Raw
-0.0087890625	121207.650	Raw
-0.0029296875	121207.666	Raw
-0.0087890625	121207.666	Raw
-0.005859375	121207.682	Raw
0	121207.682	Raw
0	121207.697	Raw
0.0029296875	121207.713	Raw
0.005859375	121207.713	Raw
0.0029296875	121207.728	Raw
0.005859375	121207.744	Raw
0.0087890625	121207.744	Raw
0.01171875	121207.775	Raw
0.017578125	121207.775	Raw
0.0146484375	121207.775	Raw
0.01171875	121207.791	Raw
0.01171875	121207.806	Raw
0.01171875	121207.806	Raw
0.017578125	121207.838	Raw
0.01171875	121207.838	Raw
0.01171875	121207.853	Raw
0.0146484375	121207.853	Raw
0.017578125	121207.869	Raw
0.0146484375	121207.869	Raw
0.01171875	121207.884	Raw
0.0205078125	121207.900	Raw
0.0263671875	121207.900	Raw
0.041015625	121207.900	Raw
0.076171875	121207.916	Raw
0.0791015625	121207.931	Raw
0.1376953125	121207.947	Raw
0.0966796875	121207.947	Raw
0.0556640625	121207.962	Raw
0	121207.978	Raw
-0.0380859375	121207.978	Raw
-0.05859375	121207.994	Raw
-0.05859375	121207.994	Raw
-0.111328125	121208.009	Raw
-0.0263671875	121208.025	Raw
0.5244140625	121208.025	Raw
1.142578125	121208.040	Raw
0.837890625	121208.056	Raw
-0.3076171875	121208.056	Raw
-0.439453125	121208.072	Raw
-0.33984375	121208.087	Raw
-0.3017578125	121208.087	Raw
-0.2841796875	121208.103	Raw
-0.251953125	121208.103	Raw
-0.216796875	121208.134	Raw
-0.1875	121208.134	Raw
-0.1611328125	121208.150	Raw
-0.1435546875	121208.181	Raw
-0.1201171875	121208.181	Raw
-0.10546875	121208.181	Raw
-0.0849609375	121208.196	Raw
-0.0703125	121208.196	Raw
-0.052734375	121208.196	Raw
-0.041015625	121208.212	Raw
-0.0234375	121208.228	Raw
-0.0146484375	121208.243	Raw
0	121208.243	Raw
0.0234375	121208.259	Raw
0.0439453125	121208.259	Raw
0.05859375	121208.290	Raw
0.076171875	121208.290	Raw
0.0791015625	121208.306	Raw
0.08203125	121208.306	Raw
0.0732421875	121208.306	Raw
0.0615234375	121208.321	Raw
0.03515625	121208.337	Raw
0.005859375	121208.337	Raw
-0.029296875	121208.352	Raw
-0.0556640625	121208.352	Raw
-0.0673828125	121208.384	Raw
-0.0732421875	121208.384	Raw
-0.0732421875	121208.399	Raw
-0.0732421875	121208.399	Raw
-0.0615234375	121208.415	Raw
-0.0556640625	121208.430	Raw
-0.0380859375	121208.430	Raw
-0.03515625	121208.446	Raw
-0.0263671875	121208.446	Raw
-0.0205078125	121208.446	Raw
-0.0146484375	121208.462	Raw
-0.0234375	121208.477	Raw
-0.0263671875	121208.493	Raw
-0.029296875	121208.493	Raw
-0.03515625	121208.508	Raw
-0.0380859375	121208.524	Raw
-0.046875	121208.524	Raw
-0.0556640625	121208.540	Raw
-0.05859375	121208.555	Raw
-0.0615234375	121208.555	Raw
-0.05859375	121208.571	Raw
-0.05859375	121208.602	Raw
-0.05859375	121208.602	Raw
-0.0556640625	121208.633	Raw
-0.05859375	121208.649	Raw
-0.0556640625	121208.664	Raw
-0.0556640625	121208.696	Raw
-0.052734375	121208.696	Raw
-0.0556640625	121208.711	Raw
-0.052734375	121208.711	Raw
-0.0498046875	121208.711	Raw
-0.0439453125	121208.727	Raw
-0.046875	121208.727	Raw
-0.041015625	121208.742	Raw
-0.0439453125	121208.742	Raw
-0.0439453125	121208.742	Raw
-0.041015625	121208.758	Raw
-0.03515625	121208.758	Raw
-0.0380859375	121208.774	Raw
-0.0322265625	121208.774	Raw
-0.029296875	121208.774	Raw
-0.0263671875	121208.789	Raw
-0.03515625	121208.789	Raw
-0.0322265625	121208.805	Raw
-0.03515625	121208.805	Raw
-0.0322265625	121208.820	Raw
-0.03515625	121208.820	Raw
-0.03515625	121208.836	Raw
-0.03515625	121208.852	Raw
-0.029296875	121208.867	Raw
-0.03515625	121208.867	Raw
-0.0322265625	121208.883	Raw
-0.017578125	121208.898	Raw
0.0263671875	121208.898	Raw
0.017578125	121208.914	Raw
0.0791015625	121208.914	Raw
0.0673828125	121208.930	Raw
0.03515625	121208.945	Raw
-0.0263671875	121208.945	Raw
-0.0703125	121208.961	Raw
-0.087890625	121208.976	Raw
-0.0849609375	121208.992	Raw
-0.1318359375	121208.992	Raw
-0.1201171875	121209.008	Raw
0.3544921875	121209.008	Raw
0.97265625	121209.023	Raw
1.0078125	121209.039	Raw
-0.169921875	121209.039	Raw
-0.4658203125	121209.039	Raw
-0.3720703125	121209.054	Raw
-0.3369140625	121209.070	Raw
-0.3076171875	121209.086	Raw
-0.28125	121209.101	Raw
-0.24609375	121209.101	Raw
-0.2138671875	121209.117	Raw
-0.1904296875	121209.132	Raw
-0.1640625	121209.132	Raw
-0.1435546875	121209.148	Raw
-0.12890625	121209.148	Raw
-0.10546875	121209.164	Raw
-0.0849609375	121209.179	Raw
-0.0732421875	121209.179	Raw
-0.05859375	121209.210	Raw
-0.041015625	121209.210	Raw
-0.0234375	121209.226	Raw
-0.0087890625	121209.226	Raw
0.0146484375	121209.242	Raw
0.03515625	121209.242	Raw
0.052734375	121209.257	Raw
0.0732421875	121209.257	Raw
0.0791015625	121209.273	Raw
0.087890625	121209.288	Raw
0.08203125	121209.304	Raw
0.0732421875	121209.304	Raw
0.0498046875	121209.320	Raw
0.0146484375	121209.320	Raw
-0.0205078125	121209.351	Raw
-0.0498046875	121209.351	Raw
-0.05859375	121209.351	Raw
-0.0615234375	121209.366	Raw
-0.0732421875	121209.366	Raw
-0.076171875	121209.382	Raw
-0.0703125	121209.398	Raw
-0.05859375	121209.398	Raw
-0.0439453125	121209.413	Raw
-0.0263671875	121209.429	Raw
-0.01171875	121209.429	Raw
-0.0205078125	121209.444	Raw
-0.0146484375	121209.444	Raw
-0.01171875	121209.460	Raw
-0.01171875	121209.476	Raw
-0.0205078125	121209.491	Raw
-0.0322265625	121209.491	Raw
-0.0322265625	121209.507	Raw
-0.0380859375	121209.507	Raw
-0.041015625	121209.522	Raw
